date,market_name,modal_price,min_price,max_price,markets_reporting,varieties_reporting,rows_reporting,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2025-06-12,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.67,22.49,28.1,3.7,255.2,20.556,1007.02030944906,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-13,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.89,22.54,28.86,9.26,244.6,26.496,1007.7669615162292,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-14,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.62,22.44,28.09,11.55,250.6,25.812,1008.940271907495,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-15,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.75,22.14,26.75,19.2,252.1,29.412,1009.6869239746638,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-16,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.07,22.16,26.92,13.08,264.4,23.616,1009.9002531367124,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-17,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.59,22.3,27.49,7.49,260.4,20.196,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-19,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.64,22.71,27.48,4.6,250.3,16.488,1011.7135510141228,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-20,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.8,22.58,28.39,3.25,264.6,15.588,1011.9268801761712,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-21,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.86,22.07,28.8,1.21,266.8,15.228000000000002,1011.7135510141228,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-22,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.07,21.96,29.15,14.85,261.3,18.72,1011.6068864330988,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-23,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.3,22.39,27.53,5.99,262.3,18.324,1010.9668989469538,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-24,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.69,21.83,27.78,4.39,266.6,20.016,1010.1135822987604,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-25,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.56,21.86,27.6,16.21,257.8,18.9,1010.0069177177364,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-26,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.46,22.06,27.72,9.88,258.3,19.836,1010.6469052038814,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-28,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.72,22.69,27.54,2.95,254.3,18.864,1011.3935572710504,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-29,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.4,21.82,28.24,0.24,264.2,14.256,1010.7535697849056,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-30,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.28,21.86,27.27,1.02,266.4,15.12,1010.6469052038814,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-01,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.27,22.09,27.21,3.06,269.3,16.128000000000004,1010.9668989469538,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.51,20.73,27.07,6.69,273.8,19.944,1011.1802281090022,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.48,20.72,26.46,2.18,265.3,17.784000000000002,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.29,20.52,26.54,2.54,264.5,16.344,1012.460203081292,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-05,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.64,20.64,28.59,3.24,264.3,19.656,1011.8202155951471,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-07,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.54,22.06,28.04,2.81,264.9,21.168,1010.9668989469538,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-08,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.61,21.57,28.61,2.15,269.1,16.92,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-09,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.89,21.6,29.1,1.1,271.5,17.928,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-10,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.87,21.65,28.78,2.01,274.4,14.472,1010.326911460809,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-12,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.7,22.44,28.03,1.78,267.4,15.696000000000002,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-13,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.05,21.2,26.91,3.0,265.8,17.856,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-15,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.46,21.36,28.53,1.22,265.5,16.956,1010.326911460809,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-16,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.51,21.66,28.43,15.41,260.6,20.808,1009.4735948126156,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-17,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.27,21.82,27.37,3.03,268.4,17.82,1009.3669302315916,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-18,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.58,21.76,28.87,3.8,268.1,20.016,1008.8336073264708,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-19,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.31,21.15,26.39,6.99,267.0,24.948,1007.6602969352052,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-21,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.78,20.24,27.3,4.71,270.3,15.048,1009.3669302315916,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-22,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.54,21.51,28.48,4.32,260.3,17.604,1009.9002531367124,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-23,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.95,20.14,28.14,3.38,266.6,21.708,1009.1536010695432,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-24,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.34,20.14,26.93,8.23,262.9,23.616,1009.046936488519,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-28,Udumalpet,3800.0,3500.0,3800.0,1,1,1,24.04,20.88,28.72,0.13,275.9,18.648,1011.6068864330988,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-29,Udumalpet,3800.0,3200.0,3800.0,1,1,1,24.11,20.62,28.66,0.41,279.6,20.664,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-30,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.93,20.55,29.21,1.05,273.3,19.548,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-07-31,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.78,21.29,29.3,2.24,273.6,16.812,1010.6469052038814,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.51,22.2,27.03,4.66,265.6,10.08,1010.6469052038814,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.46,21.63,25.74,7.92,252.9,15.371999999999998,1010.326911460809,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.09,21.53,28.03,2.51,261.8,16.596,1010.0069177177364,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.38,21.47,28.48,0.07,262.1,15.264,1009.5802593936398,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-10,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.8,20.24,27.72,3.46,259.9,10.512,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-12,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.6,19.69,28.63,2.45,261.7,15.192,1011.1802281090022,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-15,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.58,20.77,27.64,4.77,261.7,20.844,1009.5802593936398,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-16,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.97,21.66,27.62,10.72,261.4,19.476000000000003,1008.0869552593016,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-17,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.44,21.13,26.81,8.48,258.8,21.42,1008.8336073264708,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-18,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.27,21.1,26.56,3.77,266.4,21.528,1010.9668989469538,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-19,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.78,20.29,28.0,1.35,268.5,20.412,1011.1802281090022,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-20,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.51,20.07,28.73,0.21,269.5,13.608,1012.1402093382196,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-21,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.34,19.98,30.47,1.71,275.5,9.504,1012.460203081292,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-22,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.47,21.32,28.42,0.82,273.4,7.848000000000001,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-23,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.62,21.1,29.55,0.52,259.8,10.8,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-24,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.94,20.59,30.65,0.31,274.0,10.872,1012.3535385002676,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-25,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.27,20.4,29.19,0.01,276.5,10.188,1011.7135510141228,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-26,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.82,20.37,30.2,1.12,268.0,15.444,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-27,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.3,21.2,28.83,5.59,260.5,18.36,1010.8602343659296,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-30,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.71,21.79,29.65,4.62,264.8,15.912,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-08-31,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.23,21.61,27.74,2.84,268.3,14.4,1011.1802281090022,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-01,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.91,21.15,27.81,0.52,268.7,15.876,1010.0069177177364,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.3,21.13,29.01,0.86,267.8,16.992,1009.7935885556882,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.47,21.19,28.91,6.74,263.0,18.684,1009.9002531367124,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.62,21.18,29.64,4.3,266.8,13.032,1011.2868926900264,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-06,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.93,21.33,30.13,2.58,266.1,11.988,1011.8202155951471,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-07,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.55,20.48,29.74,1.23,270.9,10.152,1011.3935572710504,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-08,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.77,20.2,31.67,1.43,274.9,9.18,1010.9668989469538,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-09,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.53,22.24,27.52,12.82,285.6,6.408,1011.7135510141228,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-10,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.57,22.0,30.92,9.66,267.6,8.172,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.82,21.84,29.16,2.71,264.5,8.172,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-12,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.9,21.75,28.96,0.13,260.5,7.776000000000001,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-14,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.66,20.69,30.13,1.4,256.0,11.232,1012.0335447571954,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-16,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.19,21.76,27.47,2.71,245.8,9.9,1011.073563527978,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-17,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.22,22.08,27.14,9.85,251.7,12.168,1011.3935572710504,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-23,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.5,21.45,28.68,1.16,258.1,14.796,1012.460203081292,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-25,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.45,20.71,29.48,4.65,257.7,14.508,1010.4335760418332,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-27,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.7,21.07,27.79,3.03,255.1,17.46,1011.5002218520746,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-28,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.27,21.46,28.21,4.74,246.6,19.044,1011.3935572710504,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-09-30,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.15,20.41,28.6,0.11,265.1,13.248,1010.326911460809,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-10-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.07,21.23,29.43,0.76,260.6,11.628,1012.0335447571954,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.66,21.36,29.04,0.35,274.5,5.436,1014.1668363776784,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.58,21.39,27.62,0.07,359.6,4.680000000000001,1014.1668363776784,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-08,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.79,22.04,30.69,0.88,215.9,4.968,1013.3135197294852,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-09,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.58,21.45,28.52,7.36,255.5,5.256,1012.9935259864128,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-10,Udumalpet,3500.0,3000.0,3500.0,1,1,1,25.54,21.29,29.86,2.81,227.8,5.508,1011.2868926900264,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-12,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.49,21.74,28.26,6.44,79.2,9.036,1011.1802281090022,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-13,Udumalpet,3500.0,3000.0,3500.0,1,1,1,25.5,21.71,30.31,6.04,86.8,7.2,1010.7535697849056,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-14,Udumalpet,3500.0,3000.0,3500.0,1,1,1,25.0,21.27,30.15,10.29,90.0,11.34,1009.5802593936398,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-15,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.7,21.13,29.57,10.07,80.8,10.8,1009.4735948126156,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-16,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.01,21.66,27.68,6.77,74.3,10.98,1009.9002531367124,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-17,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.36,21.87,27.87,19.82,63.4,14.076,1010.9668989469538,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-18,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.04,21.59,27.55,20.7,77.6,12.204,1010.6469052038814,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.29,21.19,26.02,7.6,87.0,10.008,1010.1135822987604,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.34,21.15,26.47,11.47,74.4,7.02,1010.326911460809,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.41,21.28,25.49,20.59,232.5,10.08,1010.0069177177364,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-23,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.91,20.99,27.63,2.61,243.4,10.728,1011.6068864330988,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-24,Udumalpet,3500.0,3000.0,3500.0,1,1,1,23.11,19.93,26.4,4.87,252.2,10.692,1012.2468739192436,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-26,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.37,21.17,28.35,1.16,242.1,9.144,1012.460203081292,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-27,Udumalpet,3500.0,3000.0,3500.0,1,1,1,23.24,21.32,25.98,6.63,256.9,13.5,1011.9268801761712,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-28,Udumalpet,3500.0,3000.0,3500.0,1,1,1,23.65,21.6,26.45,4.1,260.0,14.544,1010.5402406228573,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-29,Udumalpet,3500.0,3000.0,3500.0,1,1,1,23.78,20.52,27.91,1.59,257.2,13.896,1011.2868926900264,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
2025-10-30,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.0,20.42,28.96,0.24,252.1,10.44,1013.4201843105096,1.0,2400.0,1.0,1.0,1.0,1.0,Upward
